start_age,cause,year,number,rate
80,Diseases of appendix  [K35-K38],2013,8,1
80,Diseases of appendix  [K35-K38],2014,8,1
80,Diseases of appendix  [K35-K38],2015,12,2
80,Diseases of appendix  [K35-K38],2016,6,1
80,Hernia  [K40-K46],2012,71,10
80,Hernia  [K40-K46],2013,64,9
80,Hernia  [K40-K46],2014,59,8
80,Hernia  [K40-K46],2015,58,8
80,Hernia  [K40-K46],2016,75,10
80,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2012,245,34
80,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2013,201,28
80,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2014,224,30
80,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2015,187,25
80,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2016,227,30
80,Cholelithiasis and other disorders of gallbladder  [K80-K82],2012,77,11
80,Cholelithiasis and other disorders of gallbladder  [K80-K82],2013,89,12
80,Cholelithiasis and other disorders of gallbladder  [K80-K82],2014,63,9
80,Cholelithiasis and other disorders of gallbladder  [K80-K82],2015,98,13
80,Cholelithiasis and other disorders of gallbladder  [K80-K82],2016,76,10
80,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2012,635,89
80,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2013,570,78
80,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2014,567,77
80,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2015,568,76
80,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2016,540,72
80,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,22,3
80,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,26,4
80,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,19,3
80,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,26,4
80,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,17,2
80,Hyperplasia of prostate  [N40],2012,19,3
80,Hyperplasia of prostate  [N40],2013,27,4
80,Hyperplasia of prostate  [N40],2014,21,3
80,Hyperplasia of prostate  [N40],2015,25,3
80,Hyperplasia of prostate  [N40],2016,17,2
80,Inflammatory diseases of female pelvic organs  [N70-N76],2012,2,0
80,Inflammatory diseases of female pelvic organs  [N70-N76],2013,4,1
80,Inflammatory diseases of female pelvic organs  [N70-N76],2014,2,0
80,Inflammatory diseases of female pelvic organs  [N70-N76],2015,1,0
80,Inflammatory diseases of female pelvic organs  [N70-N76],2016,2,0
80,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,0,0
80,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,0,0
80,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,0,0
80,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,0,0
80,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,0,0
80,Certain conditions originating in the perinatal period  [P00-P96],2012,0,0
80,Certain conditions originating in the perinatal period  [P00-P96],2013,0,0
80,Certain conditions originating in the perinatal period  [P00-P96],2014,0,0
80,Certain conditions originating in the perinatal period  [P00-P96],2015,0,0
80,Certain conditions originating in the perinatal period  [P00-P96],2016,0,0
80,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,25,4
80,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,14,2
80,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,14,2
80,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,15,2
80,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,28,4
80,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,197,28
80,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,163,22
80,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,206,28
80,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,233,31
80,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,291,39
80,All other diseases (residual) 28,2012,4867,679
80,All other diseases (residual) 28,2013,5221,716
80,All other diseases (residual) 28,2014,5485,743
80,All other diseases (residual) 28,2015,5578,748
80,All other diseases (residual) 28,2016,5598,743
80,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,1167,163
80,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,1182,162
80,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,1211,164
80,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,1170,157
80,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,1142,152
80,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,71,10
80,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,94,13
80,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,90,12
80,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,98,13
80,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,83,11
80,"Assault (homicide)  [X85-Y09, Y87.1]",2012,4,1
80,"Assault (homicide)  [X85-Y09, Y87.1]",2013,11,2
80,"Assault (homicide)  [X85-Y09, Y87.1]",2014,5,1
80,"Assault (homicide)  [X85-Y09, Y87.1]",2015,10,1
80,"Assault (homicide)  [X85-Y09, Y87.1]",2016,10,1
80,"Legal intervention  [Y35, Y89.0]",2012,0,0
80,"Legal intervention  [Y35, Y89.0]",2013,0,0
80,"Legal intervention  [Y35, Y89.0]",2014,0,0
80,"Legal intervention  [Y35, Y89.0]",2015,0,0
80,"Legal intervention  [Y35, Y89.0]",2016,0,0
80,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,6,1
80,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,6,1
80,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,6,1
80,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,6,1
80,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,3,0
80,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
80,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
80,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
80,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
80,"Operations of war and their sequelae  [Y36, Y89.1]",2016,0,0
80,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,22,3
80,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,19,3
80,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,23,3
80,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,28,4
80,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,30,4
85,"Total, all causes of death  [A00-Y89]",2012,41118,9354
85,"Total, all causes of death  [A00-Y89]",2013,41681,9195
85,"Total, all causes of death  [A00-Y89]",2014,42789,9209
85,"Total, all causes of death  [A00-Y89]",2015,43505,9104
85,"Total, all causes of death  [A00-Y89]",2016,43201,8773
85,Salmonella infections  [A01-A02],2012,2,1
85,Salmonella infections  [A01-A02],2013,0,0
85,Salmonella infections  [A01-A02],2014,0,0
85,Salmonella infections  [A01-A02],2015,1,0
85,Salmonella infections  [A01-A02],2016,1,0
85,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
85,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
85,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
85,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
85,"Shigellosis and amoebiasis  [A03, A06]",2016,0,0
85,"Certain other intestinal infections  [A04, A07-A09]",2012,422,96
85,"Certain other intestinal infections  [A04, A07-A09]",2013,294,65
85,"Certain other intestinal infections  [A04, A07-A09]",2014,272,59
85,"Certain other intestinal infections  [A04, A07-A09]",2015,257,54
85,"Certain other intestinal infections  [A04, A07-A09]",2016,217,44
85,Tuberculosis  [A16-A19],2012,11,3
85,Tuberculosis  [A16-A19],2013,15,3
85,Tuberculosis  [A16-A19],2014,10,2
85,Tuberculosis  [A16-A19],2015,20,4
85,Tuberculosis  [A16-A19],2016,15,3
85,Whooping cough  [A37],2012,0,0
85,Whooping cough  [A37],2013,0,0
85,Whooping cough  [A37],2014,0,0
85,Whooping cough  [A37],2015,0,0
85,Whooping cough  [A37],2016,0,0
85,"Scarlet fever and erysipelas  [A38, A46]",2012,0,0
85,"Scarlet fever and erysipelas  [A38, A46]",2013,0,0
85,"Scarlet fever and erysipelas  [A38, A46]",2014,1,0
85,"Scarlet fever and erysipelas  [A38, A46]",2015,0,0
85,"Scarlet fever and erysipelas  [A38, A46]",2016,0,0
85,Meningococcal infection  [A39],2012,0,0
85,Meningococcal infection  [A39],2013,0,0
85,Meningococcal infection  [A39],2014,0,0
85,Meningococcal infection  [A39],2015,0,0
85,Meningococcal infection  [A39],2016,0,0
85,Sepsis  [A40-A41],2012,562,128
85,Sepsis  [A40-A41],2013,458,101
85,Sepsis  [A40-A41],2014,465,100
85,Sepsis  [A40-A41],2015,496,104
85,Sepsis  [A40-A41],2016,383,78
85,Syphilis  [A50-A53],2012,2,1
85,Syphilis  [A50-A53],2013,2,0
85,Syphilis  [A50-A53],2014,0,0
85,Syphilis  [A50-A53],2015,1,0
85,Syphilis  [A50-A53],2016,1,0
85,Acute poliomyelitis  [A80],2012,0,0
85,Acute poliomyelitis  [A80],2013,0,0
85,Acute poliomyelitis  [A80],2014,0,0
85,Acute poliomyelitis  [A80],2015,0,0
85,Acute poliomyelitis  [A80],2016,0,0
85,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2012,0,0
85,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2013,0,0
85,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2014,0,0
85,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2015,0,0
85,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2016,1,0
85,Measles  [B05],2012,0,0
85,Measles  [B05],2013,0,0
85,Measles  [B05],2014,0,0
85,Measles  [B05],2015,0,0
85,Measles  [B05],2016,0,0
85,Viral hepatitis  [B15-B19],2012,11,3
85,Viral hepatitis  [B15-B19],2013,11,2
85,Viral hepatitis  [B15-B19],2014,6,1
85,Viral hepatitis  [B15-B19],2015,21,4
85,Viral hepatitis  [B15-B19],2016,20,4
85,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,1,0
85,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,0,0
85,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,1,0
85,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,2,0
85,Human immunodeficiency virus [HIV] disease  [B20-B24],2016,0,0
85,Malaria  [B50-B54],2012,0,0
85,Malaria  [B50-B54],2013,0,0
85,Malaria  [B50-B54],2014,0,0
85,Malaria  [B50-B54],2015,0,0
85,Malaria  [B50-B54],2016,0,0
85,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,66,15
85,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,72,16
85,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,73,16
85,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,78,16
85,Other and unspecified infectious and parasitic diseases and their sequelae 27,2016,81,16
85,Malignant neoplasms  [C00-C97],2012,8488,1931
85,Malignant neoplasms  [C00-C97],2013,8689,1917
85,Malignant neoplasms  [C00-C97],2014,8899,1915
85,Malignant neoplasms  [C00-C97],2015,8776,1837
85,Malignant neoplasms  [C00-C97],2016,9456,1920
85,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,291,66
85,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,314,69
85,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,270,58
85,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,255,53
85,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2016,320,65
85,Anaemias  [D50-D64],2012,110,25
85,Anaemias  [D50-D64],2013,138,30
85,Anaemias  [D50-D64],2014,115,25
85,Anaemias  [D50-D64],2015,94,20
85,Anaemias  [D50-D64],2016,97,20
85,Diabetes mellitus  [E10-E14],2012,1209,275
85,Diabetes mellitus  [E10-E14],2013,1172,259
85,Diabetes mellitus  [E10-E14],2014,1119,241
85,Diabetes mellitus  [E10-E14],2015,1167,244
85,Diabetes mellitus  [E10-E14],2016,1101,224
85,Nutritional deficiencies  [E40-E64],2012,40,9
85,Nutritional deficiencies  [E40-E64],2013,37,8
85,Nutritional deficiencies  [E40-E64],2014,28,6
85,Nutritional deficiencies  [E40-E64],2015,51,11
85,Nutritional deficiencies  [E40-E64],2016,40,8
85,"Meningitis  [G00, G03]",2012,1,0
85,"Meningitis  [G00, G03]",2013,4,1
85,"Meningitis  [G00, G03]",2014,7,2
85,"Meningitis  [G00, G03]",2015,3,1
85,"Meningitis  [G00, G03]",2016,6,1
85,Parkinson's disease  [G20-G21],2012,566,129
85,Parkinson's disease  [G20-G21],2013,613,135
85,Parkinson's disease  [G20-G21],2014,659,142
85,Parkinson's disease  [G20-G21],2015,707,148
85,Parkinson's disease  [G20-G21],2016,785,159
85,Alzheimer's disease  [G30],2012,1797,409
85,Alzheimer's disease  [G30],2013,1737,383
85,Alzheimer's disease  [G30],2014,1813,390
85,Alzheimer's disease  [G30],2015,1844,386
85,Alzheimer's disease  [G30],2016,1783,362
85,Major cardiovascular diseases  [I00-I78],2012,13504,3072
85,Major cardiovascular diseases  [I00-I78],2013,13486,2975
85,Major cardiovascular diseases  [I00-I78],2014,13745,2958
85,Major cardiovascular diseases  [I00-I78],2015,13719,2871
85,Major cardiovascular diseases  [I00-I78],2016,13152,2671
85,Other disorders of circulatory system  [I80-I99],2012,41,9
85,Other disorders of circulatory system  [I80-I99],2013,45,10
85,Other disorders of circulatory system  [I80-I99],2014,28,6
85,Other disorders of circulatory system  [I80-I99],2015,25,5
85,Other disorders of circulatory system  [I80-I99],2016,38,8
85,Influenza and pneumonia  [J09-J18],2012,1298,295
85,Influenza and pneumonia  [J09-J18],2013,1480,327
85,Influenza and pneumonia  [J09-J18],2014,1432,308
85,Influenza and pneumonia  [J09-J18],2015,1699,356
85,Influenza and pneumonia  [J09-J18],2016,1312,266
85,Other acute lower respiratory infections  [J20-J22],2012,18,4
85,Other acute lower respiratory infections  [J20-J22],2013,30,7
85,Other acute lower respiratory infections  [J20-J22],2014,27,6
85,Other acute lower respiratory infections  [J20-J22],2015,26,5
85,Other acute lower respiratory infections  [J20-J22],2016,18,4
85,Chronic lower respiratory diseases  [J40-J47],2012,2136,486
85,Chronic lower respiratory diseases  [J40-J47],2013,2256,498
85,Chronic lower respiratory diseases  [J40-J47],2014,2224,479
85,Chronic lower respiratory diseases  [J40-J47],2015,2369,496
85,Chronic lower respiratory diseases  [J40-J47],2016,2255,458
85,"Pneumoconioses and chemical effects  [J60-J66, J68]",2012,25,6
85,"Pneumoconioses and chemical effects  [J60-J66, J68]",2013,22,5
85,"Pneumoconioses and chemical effects  [J60-J66, J68]",2014,24,5
85,"Pneumoconioses and chemical effects  [J60-J66, J68]",2015,27,6
85,"Pneumoconioses and chemical effects  [J60-J66, J68]",2016,22,5
85,Pneumonitis due to solids and liquids  [J69],2012,483,110
85,Pneumonitis due to solids and liquids  [J69],2013,284,63
85,Pneumonitis due to solids and liquids  [J69],2014,297,64
85,Pneumonitis due to solids and liquids  [J69],2015,304,64
85,Pneumonitis due to solids and liquids  [J69],2016,330,67
85,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2012,567,129
85,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2013,567,125
85,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2014,619,133
85,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2015,660,138
85,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2016,659,134
85,Peptic ulcer  [K25-K28],2012,67,15
85,Peptic ulcer  [K25-K28],2013,83,18
85,Peptic ulcer  [K25-K28],2014,78,17
85,Peptic ulcer  [K25-K28],2015,77,16
85,Peptic ulcer  [K25-K28],2016,65,13
85,Diseases of appendix  [K35-K38],2012,15,3
85,Diseases of appendix  [K35-K38],2013,9,2
85,Diseases of appendix  [K35-K38],2014,6,1
85,Diseases of appendix  [K35-K38],2015,5,1
85,Diseases of appendix  [K35-K38],2016,7,1
85,Hernia  [K40-K46],2012,72,16
85,Hernia  [K40-K46],2013,79,17
85,Hernia  [K40-K46],2014,60,13
85,Hernia  [K40-K46],2015,73,15
85,Hernia  [K40-K46],2016,82,17
85,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2012,108,25
85,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2013,109,24
85,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2014,124,27
85,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2015,141,30
85,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2016,129,26
85,Cholelithiasis and other disorders of gallbladder  [K80-K82],2012,101,23
85,Cholelithiasis and other disorders of gallbladder  [K80-K82],2013,89,20
85,Cholelithiasis and other disorders of gallbladder  [K80-K82],2014,99,21
85,Cholelithiasis and other disorders of gallbladder  [K80-K82],2015,100,21
85,Cholelithiasis and other disorders of gallbladder  [K80-K82],2016,92,19
85,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2012,770,175
85,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2013,666,147
85,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2014,724,156
85,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2015,701,147
85,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2016,687,140
85,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,29,7
85,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,20,4
85,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,22,5
85,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,26,5
85,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,19,4
85,Hyperplasia of prostate  [N40],2012,33,8
85,Hyperplasia of prostate  [N40],2013,17,4
85,Hyperplasia of prostate  [N40],2014,34,7
85,Hyperplasia of prostate  [N40],2015,45,9
85,Hyperplasia of prostate  [N40],2016,37,8
85,Inflammatory diseases of female pelvic organs  [N70-N76],2012,2,1
85,Inflammatory diseases of female pelvic organs  [N70-N76],2013,4,1
85,Inflammatory diseases of female pelvic organs  [N70-N76],2014,2,0
85,Inflammatory diseases of female pelvic organs  [N70-N76],2015,5,1
85,Inflammatory diseases of female pelvic organs  [N70-N76],2016,1,0
85,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,0,0
85,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,0,0
85,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,0,0
85,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,0,0
85,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,0,0
85,Certain conditions originating in the perinatal period  [P00-P96],2012,0,0
85,Certain conditions originating in the perinatal period  [P00-P96],2013,0,0
85,Certain conditions originating in the perinatal period  [P00-P96],2014,0,0
85,Certain conditions originating in the perinatal period  [P00-P96],2015,0,0
85,Certain conditions originating in the perinatal period  [P00-P96],2016,0,0
85,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,22,5
85,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,19,4
85,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,17,4
85,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,22,5
85,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,24,5
85,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,284,65
85,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,276,61
85,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,284,61
85,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,346,72
85,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,374,76
85,All other diseases (residual) 28,2012,6428,1462
85,All other diseases (residual) 28,2013,6995,1543
85,All other diseases (residual) 28,2014,7572,1630
85,All other diseases (residual) 28,2015,7785,1629
85,All other diseases (residual) 28,2016,7983,1621
85,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,1452,330
85,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,1488,328
85,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,1544,332
85,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,1491,312
85,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,1523,309
85,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,49,11
85,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,71,16
85,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,54,12
85,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,57,12
85,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,51,10
85,"Assault (homicide)  [X85-Y09, Y87.1]",2012,7,2
85,"Assault (homicide)  [X85-Y09, Y87.1]",2013,4,1
85,"Assault (homicide)  [X85-Y09, Y87.1]",2014,5,1
85,"Assault (homicide)  [X85-Y09, Y87.1]",2015,3,1
85,"Assault (homicide)  [X85-Y09, Y87.1]",2016,4,1
85,"Legal intervention  [Y35, Y89.0]",2012,0,0
85,"Legal intervention  [Y35, Y89.0]",2013,0,0
85,"Legal intervention  [Y35, Y89.0]",2014,0,0
85,"Legal intervention  [Y35, Y89.0]",2015,0,0
85,"Legal intervention  [Y35, Y89.0]",2016,0,0
85,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,4,1
85,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,4,1
85,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,9,2
85,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,6,1
85,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,8,2
85,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
85,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
85,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
85,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
85,"Operations of war and their sequelae  [Y36, Y89.1]",2016,0,0
85,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,24,6
85,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,22,5
85,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,21,5
85,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,20,4
85,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,22,5
90,"Total, all causes of death  [A00-Y89]",2012,44873,19214
90,"Total, all causes of death  [A00-Y89]",2013,47921,19227
90,"Total, all causes of death  [A00-Y89]",2014,50222,18994
90,"Total, all causes of death  [A00-Y89]",2015,52452,18806
90,"Total, all causes of death  [A00-Y89]",2016,53656,18300
90,Salmonella infections  [A01-A02],2012,1,0
90,Salmonella infections  [A01-A02],2013,1,0
90,Salmonella infections  [A01-A02],2014,0,0
90,Salmonella infections  [A01-A02],2015,2,1
90,Salmonella infections  [A01-A02],2016,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2016,0,0
90,"Certain other intestinal infections  [A04, A07-A09]",2012,452,194
90,"Certain other intestinal infections  [A04, A07-A09]",2013,357,143
90,"Certain other intestinal infections  [A04, A07-A09]",2014,327,124
90,"Certain other intestinal infections  [A04, A07-A09]",2015,334,120
90,"Certain other intestinal infections  [A04, A07-A09]",2016,289,99
90,Tuberculosis  [A16-A19],2012,11,5
90,Tuberculosis  [A16-A19],2013,10,4
90,Tuberculosis  [A16-A19],2014,5,2
90,Tuberculosis  [A16-A19],2015,13,5
90,Tuberculosis  [A16-A19],2016,14,5
90,Whooping cough  [A37],2012,0,0
90,Whooping cough  [A37],2013,0,0
90,Whooping cough  [A37],2014,0,0
90,Whooping cough  [A37],2015,0,0
90,Whooping cough  [A37],2016,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2012,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2013,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2014,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2015,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2016,0,0
90,Meningococcal infection  [A39],2012,0,0
90,Meningococcal infection  [A39],2013,2,1
90,Meningococcal infection  [A39],2014,0,0
90,Meningococcal infection  [A39],2015,0,0
90,Meningococcal infection  [A39],2016,0,0
90,Sepsis  [A40-A41],2012,516,221
90,Sepsis  [A40-A41],2013,456,183
90,Sepsis  [A40-A41],2014,527,199
90,Sepsis  [A40-A41],2015,525,188
90,Sepsis  [A40-A41],2016,486,166
90,Syphilis  [A50-A53],2012,0,0
90,Syphilis  [A50-A53],2013,1,0
90,Syphilis  [A50-A53],2014,0,0
90,Syphilis  [A50-A53],2015,2,1
90,Syphilis  [A50-A53],2016,2,1
90,Acute poliomyelitis  [A80],2012,0,0
90,Acute poliomyelitis  [A80],2013,0,0
90,Acute poliomyelitis  [A80],2014,0,0
90,Acute poliomyelitis  [A80],2015,0,0
90,Acute poliomyelitis  [A80],2016,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2012,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2013,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2014,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2015,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2016,0,0
90,Measles  [B05],2012,0,0
90,Measles  [B05],2013,0,0
90,Measles  [B05],2014,0,0
90,Measles  [B05],2015,0,0
90,Measles  [B05],2016,0,0
90,Viral hepatitis  [B15-B19],2012,7,3
90,Viral hepatitis  [B15-B19],2013,7,3
90,Viral hepatitis  [B15-B19],2014,5,2
90,Viral hepatitis  [B15-B19],2015,6,2
90,Viral hepatitis  [B15-B19],2016,8,3
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,0,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,2,1
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,0,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,1,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2016,2,1
90,Malaria  [B50-B54],2012,0,0
90,Malaria  [B50-B54],2013,0,0
90,Malaria  [B50-B54],2014,0,0
90,Malaria  [B50-B54],2015,0,0
90,Malaria  [B50-B54],2016,0,0
